,id,text,created_at
138,1236095992606478336,"Bbtos
.
.
.
.
.
.
.
.
.
.
 #best #smile #cute #happy #bro #chill #goodfriends #friendship #bff #funny #goodtimes #bestfriends #bestfriend #instagood #friends #forever #memories #gf #bf #live #photooftheday #friend… https://t.co/cNUmnh8Rg5",2020-03-07 01:07:04
139,1236095336160075782,Happy Diagnostician’s Week! Angela Alonzo is the best! #happy https://t.co/H5NQCRAxFJ,2020-03-07 01:04:28
140,1236095312487464961,⭐⭐⭐⭐⭐ review by Alicia: Really nice. I wear them almost every day. I am #happy with them. Very pretty on my fingers. #etsy #customer #feedback #alaridesign https://t.co/pCMKZpPu2P https://t.co/fk91GVKrtb,2020-03-07 01:04:22
141,1236094906709364736,"Avail in/out 😉
Happy Weekend,
#boy #bokinganjogja #bispakmalang #AngelJogja #includemalang #availJakarta #availjakpus #bispakbandung #ExpoJOGJA #openBOjaksel #openbojakarta #openbomalang #jakartalendir #jogjalendir #JakartaNakal #happy #look #photo https://t.co/Zb5Pu5xSPO",2020-03-07 01:02:45
142,1236094779273945088,"Coronavirus, don’t even waste your time with me because I AM ready 😂😂😂 #happy #blessed #honored #humbled #grateful #coronavirus #covid19 #I❤️God #I❤️🇵🇦 #sacredfruit #orange https://t.co/09s3drJy1C",2020-03-07 01:02:15
143,1236094474947833856,"When dream comes true ☀️
 #Happy https://t.co/ADQh5u2qKD",2020-03-07 01:01:03
144,1236094429838086144,"Crazy J -  My Black Rose  (Official Video) https://t.co/IJBBw73eOY
 #singer #artist #song #fun #newyork #life #happy #rock #guitar #nyc #musica #rnb #bands  #CrazyJ #Officalcrazyj #Upandcoming #StatenIsland #amazing #yes #goodmusic #song #guitar #rnb #songs #pop #new #live #wow",2020-03-07 01:00:52
145,1236094340210077697,"The #1 Natural Supplement To Stop Edema Swelling, Swollen Feet, Legs &amp; Ankles. Buy 2 Get 1 Free + Free Shipping Today!  https://t.co/hfzQTJf2FL #love #beautiful #art #happy #cute #picoftheday #follow #photography #tbt #followme #like4like #nature #travel #repost #swelling #edema https://t.co/NmBVsFTXiH",2020-03-07 01:00:30
146,1236094339232731137,"“Ever tried, ever failed ? No matter.Try again, fail again but fail better”
 #Happy https://t.co/0rcVdgyR0Y",2020-03-07 01:00:30
147,1236094290079727616,#Wife #Wifey #WifeyMaterial #WifeyStatus #MyWife #MyHusband #Happy Pay Me or I'll TELL HER Its just That Simple https://t.co/Tz3OwEsiRQ,2020-03-07 01:00:18
148,1236094253874503680,"2 piece Tweedy car seat strap cover is comfortable for taking babies out for a drive. It's great for car seats, strollers and carriers. It features popular Looney Tunes character Tweedy. It's ideal for dollar stores and auto stores. #tweedy #cars #safe #4sgm #looneytunes #happy https://t.co/0qxdELGgZ2",2020-03-07 01:00:10
149,1236093325897236482,The First Wives Club #classicfilm #womeninfilm #look #funny #true #sad #happy #friends #movie #poster https://t.co/aGwznlvf3d,2020-03-07 00:56:29
150,1236093185715302401,Our beautiful #cat Mariah is making us #happy on a #FridayNight at home. #CatsOfTwitter #PetsAreLove #catslife #catsrule https://t.co/OH6SB6VRyJ,2020-03-07 00:55:55
151,1236092993192349696,"Do watch me latest ad which i did as a class project help me get 1k views guyz  https://t.co/7dlHoUcwWF
#classimportantHai #vodafoneidea @VodafoneIN 
#love #instagood #fashion #beautiful #happy #tbt #like4like #followme #picoftheday #follow #art #instadaily #friendship #repost https://t.co/jbVp7VRpA0",2020-03-07 00:55:09
152,1236092872207851520,"Happy Friday!
Fill your weekend with love!

#ShareASmile
#happy #friday #cloudy #sky #sunset #clouds #nature #lover #live #laugh #love #smile #bekind #KindnessIsLove @ DeKalb County, Georgia https://t.co/mszJ2Utn0u",2020-03-07 00:54:40
153,1236092864662319106,"Finally....😎 
•
•
•
🌟 #friends #smile #instagood #life #popularpic #likeforlike #toptags #cute #happy #tbt #girl #fashion #instalike #followme #family #follow #nature #igdayly #instafollow #picoftheday #likeme… https://t.co/kOEqFg2yd6",2020-03-07 00:54:39
154,1236092207033126917,"Do what makes your soul shine ✨
 #Happy https://t.co/TAYRKaP9z5",2020-03-07 00:52:02
155,1236092097473716224,"Check it out!
 
#hairstyles #skincareroutine #health #botox #happy https://t.co/P2zuzr7yCq",2020-03-07 00:51:36
156,1236091729142521857,Beautiful audience at Ynyscynon and great to be back out singing after a double bout of Tonsillitis for us. #singing #duo #double #illness #music #gigs #happy #songwriters #fun #rhondda @rhonddaleader https://t.co/P9oZdeMAGK,2020-03-07 00:50:08
157,1236091451043438594,#pup #happy Soft Warm Pet's Bed https://t.co/EMyLnBq0L7 https://t.co/KXkEkqW8ID,2020-03-07 00:49:02
158,1236091429920833536,"Happy Anniversary 186th Toronto. 🇨🇦🎂🥂🎊 (March 6, 1834) #toronto #canada #happy #happybirthday #anniversary #186 #iceskating #selfie #cold #winter #winterfashion #travel #travelphotography #travelgram #traveling 🎈🎉🇨🇦… https://t.co/MJWGRLpU4x",2020-03-07 00:48:57
159,1236091325688225793,"#giftidea #happy Leaning Tower of Pisa, Italy - 1392 pcs https://t.co/FynbQ3GIMP https://t.co/Pmns2QEj7n",2020-03-07 00:48:32
160,1236091079251955717,"Hey tweeps  have awesome weekend ahead...#cowgirl badass #famous and #ranchowner #happy grateful and more #Teamturnover #teampassage, #teamstronger  #leapoffaith  #media and #magazine #martialarts #nativeamerican and #worldwide https://t.co/IhH1fdANWf",2020-03-07 00:47:33
161,1236090877967204352,"My clients for Unit B sent me this, celebrating on the new rooftop terrace of their new Venhome. This makes me really #happy @ First Ward https://t.co/OlG8Mmgxjo",2020-03-07 00:46:45
162,1236090854516944896,"Follow us now 🤤😳😘😍💪🏻
yuri_physique20
@Deanharpper 
@FeticheW 
#flawlessmenss
#me #healthy #gym #fortaleza #gymtime #gymlife #love #jj #body #bodybuilding #sun #fit #fitness #followme #happy #fashion #cute #instagood… https://t.co/EVvC43WsHu",2020-03-07 00:46:39
163,1236090757569748992,"But my darling YOU are the art... Master YOURSELF... and take lots of naps... 😴😋🤣 #Happy #Friday my BELLoveds. Stay safe, and may #God bless you always in #Fitness #Health and #Spiritual #Wealth #love #laugh… https://t.co/PKuUxkAPVQ",2020-03-07 00:46:16
164,1236090752008155136,#TeenyTinyFalcor spent a considerable amount of time in this head on backwards yoga pose today. My neck says ouch! This is just how she do. 🤷‍♀️ #dogsofinstgram #albino #dog #happy #love #pinknose #perfection… https://t.co/K1pHpdNzA2,2020-03-07 00:46:15
165,1236090620554424321,"What you do today can improve all your tomorrows
 #Happy https://t.co/w9aMr9i1vu",2020-03-07 00:45:44
166,1236089944185204736,"We want you to love yourself, take care of yourself, and be healthy, strong, and happy! And in case nobody told you today....you are BEAUTIFUL!  

#therasage #love #loveyourself #selfcare #healthy #strong #happy #quote #inspiration #beauty #beautiful https://t.co/1GFaENYFFR",2020-03-07 00:43:02
167,1236089256923271168,Let's start this new day with a new #happy Ernie #picture.   I wish you all the best! https://t.co/13cjx0mnK2,2020-03-07 00:40:18
168,1236089193891352586,"Laughing is, and will always be, the best form of therapy.

Ask a Doctor Now » https://t.co/JOUxsIBGUw

#icliniq100hrs #laugh #smile #happy #women #men #CelebrateYou https://t.co/QSBCKCuD5r",2020-03-07 00:40:03
169,1236088505635426304,Aww shizzle!  Check out this chicken balsamic roll the size of a baby!  This makes me happy. Breaded chicken cutlet with mozzarella cheese and roasted sweet peppers! #love #happy #yummy #dinner #foodie #dinner #huskyaquaman #ruizing #awesome https://t.co/N3GcmImqWi,2020-03-07 00:37:19
170,1236088352849285120,"If you haven't watched #Happy yet, what are you waiting for? This series is well worth your time. 

Currently available on @NetflixANZ
@netflix @Netflix_CA @SYFY

#SaveHappy https://t.co/7u0e87uVPY",2020-03-07 00:36:43
171,1236088266052571137,#love #baby #children #family #cute #happy #toys #fun #babyclothing #smile #familymatchingoutfits #babyfashion #kidsfashion #child #babies #tagsforlikes #toddler #picoftheday #boys #girls #babygirls #babyboys Casual Camouflage Printed Pants https://t.co/oIseqWHm8Z https://t.co/8OlvEMpi5P,2020-03-07 00:36:22
172,1236088135110414336,That’s right peeps. I have had another set back. Nerve pain has returned. Yep it sucks. So back to drawing board. Drugs and doctors. Then a new plan. One step at a time.  #fitness #recovery #spinalcordinjury #injury #positivevibes #positivity #motivation  #happy #loveyourself https://t.co/f5KA0GKsJJ,2020-03-07 00:35:51
173,1236088004701192192,"2 Corporals, 4 Sergeants.....Talk about a #Happy Friday!

Families and fellow officers gathered to congratulate the latest group of leaders who were sworn in to continue the 222 year legacy that is #NorfolkPD. https://t.co/sxvgn7Xyw1",2020-03-07 00:35:20
174,1236087753550499840,"〰️ Memories from Paris and already thinking about the next destination 😎🌎🇫🇷
.
.
.
.
.
.
.
#tb #vacationvibes #takemeback #paris #france #europe #eurotrip #wanderlust #happy #photooftheday #lifeofadventure #travel… https://t.co/RUKVch0PEr",2020-03-07 00:34:20
175,1236086879772164096,Dua Lipa Physical work out video https://t.co/XU0COzExuO #video #like #music #nice #lyrics #style #good #happy #sound #mua #physical,2020-03-07 00:30:52
176,1236086816735969280,"I'm almost finished getting all the trophies for Until Dawn 🎮☺️
#untildawn #ps4 #gamer #gamergirl #videogame #videogames #trophyhunter #yay #happy #ps4trophyhunter #ps4trophies #ps4games https://t.co/Oi1mEGqPM4",2020-03-07 00:30:37
177,1236086690617442304,Good Morning Everyone! :) . . #RustagiPolymers #goodmorning #love #beautiful #summer #bomdia #instagood #happy #instagram #photography #amazing #life #picoftheday #photooftheday #morning,2020-03-07 00:30:07
178,1236086513768652802,"@beat.kicks amazing customer service! Amazing product!  https://t.co/aCCdcKRwGE | 
Protect headphones from sweat/makeup, slide a pair Kicks! washable covers allows headphones safe!
Amazing Service &amp; Amazing product! 
#headphones #beatkicks #underarmour #life #happy #fitnessfreaks",2020-03-07 00:29:24
179,1236086495766667265,"Having no destination
I am never lost.
~ Ikkyu

#Twittblaster #Destination #GoWithTheFlow #Explore #NoExpectation #NoDisappointment #Freedom #Carefree #Happy #SeizeTheMoment #CarpeDiem #KeepGoing https://t.co/NalQKyEwT1",2020-03-07 00:29:20
180,1236086467849531393,"This is FUNNY!!!!!

#natural #prettygirls #smile #beautiful #instagood #happy #floridagirl #plussizediva #pretty #teamnatural #curvy #love #follow #plussize #igers #florida #likes #photooftheday #naturalgirl… https://t.co/oZZ4tuKRtd",2020-03-07 00:29:13
181,1236085777563627520,"Just look, that`s outstanding!

#family #happy https://t.co/QgEOMz58Iw",2020-03-07 00:26:29
182,1236084843009781760,"When you get a haircut and feel fresh! ✌️

#hair #hairtransformation #haircut #hairstyle #new #fresh #barber #barbershop #swag #cool #cute #indian #american #positivity #positivevibes #nice #happy #friday… https://t.co/AvKQnOc4qA",2020-03-07 00:22:46
183,1236084498682589184,#happy #instalike Women's Polyester Casual V-Neck Jumpsuit https://t.co/wCbWGBWI8C https://t.co/p7s2V3AEuY,2020-03-07 00:21:24
184,1236084498103705601,"""BPM"" 2017 by @jeanpaulcattin #photographer #photography #exhibition #art #contemporaryart #artist #limitededition #fineartphotography #photogram #happy #jeanpaulcattin #contemporaryphotography #collector… https://t.co/T52FGJxDd4",2020-03-07 00:21:24
185,1236084475622305794,This Nut Is Now Considered A Complete Source Of Plant-Based Protein #Healthy #Happy #Living https://t.co/PPbq69lkhH,2020-03-07 00:21:18
186,1236084327873744903,#happy #streetstyle #moda 1 Pair Cycling Gloves Full Finger Shockproof Bike Touchscreen Unisex Hiking Ridding Gloves YS-BUY https://t.co/nCY1AUNIjP https://t.co/igNKBjUnUM,2020-03-07 00:20:43
187,1236084280981405701,#COVIDー19  #Yorkshire If anyone needs #help #Delivery #food let me know . #happy to #help . #yorkshire boy,2020-03-07 00:20:32
188,1236083204865642497,#happy #instalike Men's Chain Decor Ring https://t.co/r09JGALAAv https://t.co/JPqxeRJpLM,2020-03-07 00:16:16
189,1236082411873562624,"●Hello! It's going up.⬆️
-
-
#Bellsmos #Arts #Cute #Instagood #Happy #FollowMe #Asia #Taiwan #Japan #Korea #Europe #France #America #Beautiful #Love #Life #Live #illust #絵 #挿絵 #描き絵 #お描き絵 #キャラ #キャラクター #クリエイター #イラスト #アート #きれい #可愛い #かわいい https://t.co/BhGMfftOS0",2020-03-07 00:13:06
190,1236081371732418560,"Always try your best to choose HAPPY!
#PrincessAvaBisou #puppymillsurvivor #PrisonertoPrincess #happy #dogsofinstagram #dogsoftwitter https://t.co/fSbYqYVuzT",2020-03-07 00:08:58
191,1236080992034660352,#Health #Happy #Life 6 Packs Of 8 Protective Masks Germ Reduction https://t.co/riwYdYCdGF,2020-03-07 00:07:28
192,1236080991002857477,#Health #Happy #Life 2013 Velashape III Body Contouring and Cellulite Reducing Radio… https://t.co/ojO893IdFi,2020-03-07 00:07:28
193,1236080987395801089,#Health #Happy #Life 2x CREST 3D White PROFESSIONAL EFFECTS 40 Strips 20 Treatments… https://t.co/3BGr0UpLlg,2020-03-07 00:07:27
194,1236080986401759233,#Health #Happy #Life Philips Sonicare DiamondClean Smart 9500 Series Electric Toothbrush… https://t.co/2OZTP09fBc,2020-03-07 00:07:27
195,1236080985361481728,#Health #Happy #Life Lot of 2 Crest 3D Whitestrips Professional White Teeth Whitening Kit… https://t.co/CqaC0sG8ka,2020-03-07 00:07:26
196,1236080984338108416,#Health #Happy #Life NEW Waterpik Ultra Plus/Cordless Select Water Flosser Kit WP-150W WF… https://t.co/odaMA09gMh,2020-03-07 00:07:26
197,1236080982404591618,#Health #Happy #Life NEW Waterpik Sonic Fusion Professional Flossing Toothbrush Black SF-01 https://t.co/YPuNqpuYvZ,2020-03-07 00:07:26
198,1236080981473464321,#Health #Happy #Life Philips Sonicare for Kids Bluetooth Connected Electric Rechargeable… https://t.co/cfoj9DvFWs,2020-03-07 00:07:25
199,1236080980533940225,#Health #Happy #Life Philips Sonicare DiamondClean Smart Black 9300 Tooth Brush NEW SEALED https://t.co/aioSAxMZWN,2020-03-07 00:07:25
